Referência,Data,Data de check-in,Data de check-out,Aluguer com imposto,Aluguer sem imposto,Imposto do aluguer,Extras com imposto,Extras sem imposto,Imposto dos extras,Total da reserva com imposto,Total da reserva sem imposto,Total imposto,Pagamento,Pendente,Nome alojamento,Localidade,Portal,Comissão portal/intermediário: comissão calculada,Comissão portal/intermediário: comissão personalizada
1663,10-01-2023,22-01-2023,25-01-2023,1422,1422,0,184,184,0,1606,1606,0,1606,0,113,Florianópolis,Airbnb.com,248.09,248.0899963378906
1664,30-12-2022,17-02-2023,22-02-2023,0,0,0,0,0,0,0,0,0,0,0,144,Florianópolis,Airbnb.com,0,
1665,20-01-2023,27-02-2023,05-03-2023,927.2,927.2,0,180,180,0,1107.2,1107.2,0,1107.2,0,398,Florianópolis,Booking.com,,143.9400024414062
1666,12-12-2022,15-12-2022,18-12-2022,3504.86,3504.86,0,164,164,0,3668.86,3668.86,0,3668.86,0,284,Florianópolis,Booking.com,,476.9500122070312
1667,23-12-2022,28-12-2022,29-12-2022,672,672,0,213,213,0,885,885,0,885,0,125,Florianópolis,Airbnb.com,136.71,136.7100067138672
1668,29-11-2022,08-12-2022,12-12-2022,0,0,0,333,333,0,333,333,0,0,333,284,Florianópolis,,,
1669,19-12-2022,19-12-2022,20-12-2022,1095.78,1095.78,0,268,268,0,1363.78,1363.78,0,0,1363.78,260,Florianópolis,Anfitrioesdealuguel.com.br,109.578,
1670,01-12-2022,01-01-2023,02-01-2023,0,0,0,0,0,0,0,0,0,0,0,130,Florianópolis,,,
1671,13-01-2023,04-02-2023,07-02-2023,0,0,0,0,0,0,0,0,0,0,0,113,Florianópolis,,,
1672,30-11-2022,02-12-2022,05-12-2022,1419.16,1419.16,0,261,261,0,1680.16,1680.16,0,0,1680.16,321,Florianópolis,Anfitrioesdealuguel.com.br,141.916,
1673,14-12-2022,08-02-2023,09-02-2023,0,0,0,0,0,0,0,0,0,0,0,171,Florianópolis,,,
1674,24-01-2023,26-01-2023,29-01-2023,0,0,0,0,0,0,0,0,0,0,0,344,Florianópolis,,,
1675,19-01-2023,20-01-2023,25-01-2023,4011.3,4011.3,0,213,213,0,4224.3,4224.3,0,4224.3,0,119,Florianópolis,Airbnb.com,652.5599999999999,652.5599975585938
1676,07-01-2023,19-02-2023,25-02-2023,1878,1878,0,282,282,0,2160,2160,0,2160,0,356,Florianópolis,Airbnb.com,333.68,333.6799926757812
1677,13-12-2022,24-12-2022,25-12-2022,11210,11210,0,297,297,0,11507,11507,0,11507,0,331,Florianópolis,Airbnb.com,1777.6,1777.599975585938
1678,07-12-2022,09-12-2022,12-12-2022,8736,8736,0,542,542,0,9278,9278,0,9278,0,182,Florianópolis,Airbnb.com,1433.26,1433.260009765625
1679,22-01-2023,02-02-2023,06-02-2023,0,0,0,0,0,0,0,0,0,0,0,259,Florianópolis,,,
1680,19-01-2023,23-01-2023,24-01-2023,3618,3618,0,311,311,0,3929,3929,0,3929,0,329,Florianópolis,Airbnb.com,606.96,606.9600219726562
1681,12-01-2023,14-01-2023,17-01-2023,1008,1008,0,185,185,0,1193,1193,0,1193,0,308,Florianópolis,Airbnb.com,184.29,184.2899932861328
1682,05-12-2022,05-02-2023,06-02-2023,6860.9,6860.9,0,416,416,0,7276.9,7276.9,0,0,7276.9,321,Florianópolis,Anfitrioesdealuguel.com.br,686.0890000000001,
1683,23-01-2023,12-02-2023,18-02-2023,8122,8122,0,280,280,0,8402,8402,0,8402,0,308,Florianópolis,Airbnb.com,1297.93,1297.930053710938
1684,07-01-2023,01-02-2023,11-02-2023,9496,9496,0,218,218,0,9714,9714,0,9714,0,177,Florianópolis,Airbnb.com,1500.6,1500.599975585938
1685,03-01-2023,03-02-2023,04-02-2023,1102,1102,0,194,194,0,1296,1296,0,1296,0,196,Florianópolis,Airbnb.com,200.21,200.2100067138672
1686,11-01-2023,19-01-2023,28-01-2023,2448.48,2448.48,0,252,252,0,2700.48,2700.48,0,2700.48,0,256,Florianópolis,Booking.com,,351.0599975585938
1687,26-12-2022,27-12-2022,28-12-2022,1580,1580,0,0,0,0,1580,1580,0,0,1587.6,230,Florianópolis,,,
1688,05-12-2022,14-12-2022,17-12-2022,0,0,0,0,0,0,0,0,0,0,0,268,Florianópolis,,,
1689,14-12-2022,01-02-2023,08-02-2023,0,0,0,0,0,0,0,0,0,0,0,158,Florianópolis,Airbnb.com,0,
1690,21-12-2022,03-01-2023,09-01-2023,1001,1001,0,223,223,0,1224,1224,0,1224,0,114,Florianópolis,Airbnb.com,189.08,189.0800018310547
1691,07-12-2022,16-12-2022,17-12-2022,0,0,0,0,0,0,0,0,0,0,0,310,Florianópolis,,,
1692,20-01-2023,04-02-2023,09-02-2023,0,0,0,0,0,0,0,0,0,0,0,279,Florianópolis,,,
1693,29-11-2022,22-12-2022,26-12-2022,0,0,0,0,0,0,0,0,0,0,0,257,Florianópolis,Airbnb.com,0,
1694,11-01-2023,18-01-2023,19-01-2023,0,0,0,0,0,0,0,0,0,0,0,283,Camboriú,,,
1695,04-01-2023,06-01-2023,13-01-2023,1282,1282,0,138,138,0,1420,1420,0,1420,0,321,Florianópolis,Airbnb.com,219.36,219.3600006103516
1696,27-11-2022,19-12-2022,23-12-2022,0,0,0,0,0,0,0,0,0,0,0,242,Florianópolis,,,
1697,18-01-2023,11-02-2023,13-02-2023,0,0,0,0,0,0,0,0,0,0,0,394,Florianópolis,,,
1698,31-12-2022,03-02-2023,10-02-2023,5318,5318,0,282,282,0,5600,5600,0,5600,0,220,Florianópolis,Airbnb.com,865.11,865.1099853515625
1699,10-12-2022,11-12-2022,17-12-2022,136,136,0,0,0,0,136,136,0,0,136,124,Florianópolis,,,
1700,19-01-2023,20-01-2023,25-01-2023,529,529,0,177,177,0,706,706,0,706,0,136,Florianópolis,Airbnb.com,109.04,109.0400009155273
1701,26-12-2022,02-01-2023,06-01-2023,4287,4287,0,368,368,0,4655,4655,0,0,4655,223,Bombinhas,,,
1702,03-01-2023,15-01-2023,20-01-2023,0,0,0,332,332,0,332,332,0,0,332,124,Florianópolis,,,
1703,19-01-2023,03-02-2023,06-02-2023,4994,4994,0,261,261,0,5255,5255,0,5255,0,121,Florianópolis,Airbnb.com,811.79,811.7899780273438
1704,17-12-2022,17-02-2023,22-02-2023,0,0,0,0,0,0,0,0,0,0,0,201,Florianópolis,,,
1705,13-12-2022,17-12-2022,20-12-2022,7381,7381,0,607,607,0,7988,7988,0,7988,0,260,Florianópolis,Airbnb.com,1234.01,1234.010009765625
1706,23-01-2023,27-01-2023,30-01-2023,54.5,54.5,0,0,0,0,54.5,54.5,0,0,54.5,225,Florianópolis,,,
1707,13-01-2023,14-02-2023,15-02-2023,0,0,0,0,0,0,0,0,0,0,0,377,Florianópolis,Anfitrioesdealuguel.com.br,0,
1708,02-01-2023,20-01-2023,21-01-2023,309.78,309.78,0,0,0,0,309.78,309.78,0,0,309.78,357,Florianópolis,,,
1709,10-12-2022,20-01-2023,21-01-2023,677,677,0,193,193,0,870,870,0,870,0,125,Florianópolis,Airbnb.com,134.41,134.4100036621094
1710,12-12-2022,18-01-2023,19-01-2023,0,0,0,0,0,0,0,0,0,0,0,115,Florianópolis,,,
1711,23-01-2023,30-01-2023,31-01-2023,0,0,0,0,0,0,0,0,0,0,0,224,Florianópolis,,,
1712,06-01-2023,08-02-2023,17-02-2023,0,0,0,0,0,0,0,0,0,0,0,145,Camboriú,,,
1713,12-12-2022,15-01-2023,20-01-2023,0,0,0,0,0,0,0,0,0,0,0,321,Balneário Camboriú,,,
1714,25-12-2022,25-12-2022,02-01-2023,0,0,0,0,0,0,0,0,0,0,0,281,Florianópolis,,,
1715,03-01-2023,12-03-2023,31-03-2023,0,0,0,0,0,0,0,0,0,0,0,393,Florianópolis,,,
1716,19-12-2022,22-12-2022,25-12-2022,10581.84,10581.84,0,213,213,0,10794.84,10794.84,0,0,10794.84,365,Florianópolis,Anfitrioesdealuguel.com.br,1058.183,
1717,07-12-2022,10-12-2022,14-12-2022,6530,6530,0,294,294,0,6824,6824,0,6824,0,343,Florianópolis,Airbnb.com,1054.19,1054.18994140625
1718,14-12-2022,02-01-2023,03-01-2023,1907.67,1907.67,0,401,401,0,2308.67,2308.67,0,2308.67,0,286,Florianópolis,Booking.com,,300.1300048828125
1719,21-01-2023,12-03-2023,25-03-2023,713,713,0,259,259,0,972,972,0,972,0,121,Florianópolis,Airbnb.com,150.15,150.1499938964844
1720,01-12-2022,11-12-2022,12-12-2022,3862,3862,0,348,348,0,4210,4210,0,4210,0,348,Florianópolis,Airbnb.com,650.36,650.3599853515625
1721,07-01-2023,15-01-2023,21-01-2023,0,0,0,0,0,0,0,0,0,0,0,389,Florianópolis,,,
1722,18-01-2023,28-02-2023,10-03-2023,0,0,0,0,0,0,0,0,0,0,0,344,Florianópolis,,,
1723,10-01-2023,29-01-2023,05-02-2023,0,0,0,0,0,0,0,0,0,0,0,103,Florianópolis,,,
1724,11-01-2023,31-01-2023,06-02-2023,0,0,0,0,0,0,0,0,0,0,0,119,Balneário Camboriú,,,
1725,17-01-2023,04-03-2023,09-03-2023,0,0,0,0,0,0,0,0,0,0,0,124,Florianópolis,,,
1726,26-12-2022,02-01-2023,05-01-2023,0,0,0,0,0,0,0,0,0,0,0,150,Florianópolis,,,
1727,04-12-2022,01-01-2023,02-01-2023,2598,2598,0,293,293,0,2891,2891,0,2891,0,302,Florianópolis,Airbnb.com,446.6,446.6000061035156
1728,05-12-2022,24-01-2023,25-01-2023,2346,2346,0,193,193,0,2539,2539,0,2539,0,121,Florianópolis,Airbnb.com,392.22,392.2200012207031
1729,25-01-2023,18-02-2023,21-02-2023,3169,3169,0,279,279,0,3448,3448,0,3448,0,105,Florianópolis,Airbnb.com,532.65,532.6500244140625
1730,16-01-2023,18-01-2023,22-01-2023,411,411,0,244,244,0,655,655,0,655,0,181,Florianópolis,Airbnb.com,101.18,101.1800003051758
1731,24-12-2022,12-01-2023,13-01-2023,4476,4476,0,321,321,0,4797,4797,0,4797,0,137,Florianópolis,Airbnb.com,741.04,741.0399780273438
1732,07-12-2022,29-01-2023,30-01-2023,4404.81,4404.81,0,285,285,0,4689.81,4689.81,0,4689.81,0,386,Florianópolis,Booking.com,,609.6799926757812
1733,01-12-2022,21-01-2023,30-01-2023,0,0,0,0,0,0,0,0,0,0,0,170,Florianópolis,Airbnb.com,0,
1734,02-01-2023,19-02-2023,25-02-2023,0,0,0,0,0,0,0,0,0,0,0,134,Florianópolis,Anfitrioesdealuguel.com.br,0,
1735,03-01-2023,13-02-2023,19-02-2023,2833.79,2833.79,0,247,247,0,3080.79,3080.79,0,3080.79,0,371,Florianópolis,Booking.com,,400.5
1736,05-12-2022,20-12-2022,21-12-2022,1640.5,1640.5,0,0,0,0,1640.5,1640.5,0,1394.42,0,351,Florianópolis,Airbnb.com,246.08,246.0800018310547
1737,03-01-2023,22-02-2023,23-02-2023,0,0,0,0,0,0,0,0,0,0,0,129,Florianópolis,Anfitrioesdealuguel.com.br,0,
1738,05-01-2023,18-02-2023,03-03-2023,6242,6242,0,373,373,0,6615,6615,0,6615,0,178,Florianópolis,Airbnb.com,1021.9,1021.900024414062
1739,30-12-2022,04-01-2023,09-01-2023,0,0,0,0,0,0,0,0,0,0,0,226,Florianópolis,Anfitrioesdealuguel.com.br,0,
1740,04-01-2023,11-02-2023,12-02-2023,0,0,0,0,0,0,0,0,0,0,0,367,Florianópolis,,,
1741,30-12-2022,23-02-2023,24-02-2023,4842,4842,0,228,228,0,5070,5070,0,5070,0,198,Florianópolis,Airbnb.com,783.22,783.219970703125
1742,09-01-2023,31-01-2023,05-02-2023,420.95,420.95,0,138,138,0,558.95,558.95,0,558.95,0,375,Balneário Camboriú,Booking.com,,72.66000366210938
1743,06-01-2023,01-02-2023,08-02-2023,1472,1472,0,262,262,0,1734,1734,0,1734,0,129,Florianópolis,Airbnb.com,267.87,267.8699951171875
1744,02-12-2022,07-12-2022,13-12-2022,4275,4275,0,187,187,0,4462,4462,0,4462,0,362,Florianópolis,Airbnb.com,689.29,689.2899780273438
1745,17-12-2022,22-02-2023,23-02-2023,636,636,0,200,200,0,836,836,0,836,0,127,Florianópolis,Airbnb.com,129.149,129.1499938964844
1746,23-12-2022,28-12-2022,03-01-2023,2121,2121,0,187,187,0,2308,2308,0,2308,0,382,Florianópolis,Airbnb.com,356.54,356.5400085449219
1747,11-12-2022,29-12-2022,02-01-2023,0,0,0,0,0,0,0,0,0,0,0,359,Florianópolis,,,
1748,07-01-2023,11-02-2023,16-02-2023,0,0,0,0,0,0,0,0,0,0,0,258,Florianópolis,,,
1749,02-01-2023,10-01-2023,11-01-2023,0,0,0,0,0,0,0,0,0,0,0,192,Florianópolis,,,
1750,07-01-2023,18-01-2023,23-01-2023,0,0,0,0,0,0,0,0,0,0,0,203,Florianópolis,,,
1751,28-12-2022,14-01-2023,28-01-2023,0,0,0,0,0,0,0,0,0,0,0,115,Florianópolis,,,
1752,25-01-2023,27-01-2023,30-01-2023,0,0,0,0,0,0,0,0,0,0,0,197,Florianópolis,,,
1753,07-01-2023,20-02-2023,21-02-2023,5439,5439,0,259,259,0,5698,5698,0,5698,0,390,Florianópolis,Airbnb.com,880.22,880.219970703125
1754,05-12-2022,22-12-2022,23-12-2022,1328,1328,0,182,182,0,1510,1510,0,1510,0,385,Florianópolis,Airbnb.com,233.29,233.2899932861328
1755,17-12-2022,08-01-2023,09-01-2023,5884.46,5884.46,0,253,253,0,6137.46,6137.46,0,6137.46,0,147,Florianópolis,Booking.com,,797.8699951171875
1756,16-01-2023,19-02-2023,26-02-2023,2248,2248,0,251,251,0,2499,2499,0,2499,0,174,Florianópolis,Airbnb.com,386.05,386.0499877929688
1757,02-12-2022,02-01-2023,03-01-2023,194,194,0,0,0,0,194,194,0,194,0,336,Florianópolis,,,
1758,05-12-2022,08-12-2022,11-12-2022,2645,2645,0,333,333,0,2978,2978,0,2978,0,225,Florianópolis,Airbnb.com,460.04,460.0400085449219
1759,23-01-2023,18-02-2023,21-02-2023,4323,4323,0,185,185,0,4508,4508,0,4508,0,266,Florianópolis,Airbnb.com,696.4,696.4000244140625
1760,14-12-2022,15-12-2022,17-12-2022,3047,3047,0,259,259,0,3306,3306,0,3306,0,226,Florianópolis,Airbnb.com,510.71,510.7099914550781
1761,12-12-2022,16-02-2023,21-02-2023,0,0,0,0,0,0,0,0,0,0,0,104,Florianópolis,Booking.com,,
1762,21-01-2023,25-02-2023,09-03-2023,7236,7236,0,178,178,0,7414,7414,0,7414,0,319,Florianópolis,Airbnb.com,1145.31,1145.31005859375
1763,03-01-2023,23-01-2023,01-02-2023,737,737,0,168,168,0,905,905,0,905,0,388,Florianópolis,Airbnb.com,139.8,139.8000030517578
1764,02-01-2023,08-01-2023,31-01-2023,0,0,0,0,0,0,0,0,0,0,0,171,Florianópolis,Anfitrioesdealuguel.com.br,0,
1765,29-12-2022,05-01-2023,09-01-2023,4350,4350,0,272,272,0,4622,4622,0,4622,0,363,Balneário Camboriú,Airbnb.com,714.01,714.010009765625
1766,19-01-2023,20-01-2023,03-02-2023,0,0,0,0,0,0,0,0,0,0,0,227,Florianópolis,,,
1767,11-01-2023,18-02-2023,19-02-2023,0,0,0,0,0,0,0,0,0,0,0,276,Balneário Camboriú,,,
1768,11-12-2022,25-01-2023,28-01-2023,0,0,0,0,0,0,0,0,0,0,0,303,Florianópolis,,,
1769,04-12-2022,08-12-2022,17-12-2022,1151,1151,0,271,271,0,1422,1422,0,1422,0,173,Florianópolis,Airbnb.com,219.67,219.6699981689453
1770,14-12-2022,27-12-2022,28-12-2022,7345.8,7345.8,0,254,254,0,7599.8,7599.8,0,7599.8,0,327,Florianópolis,Airbnb.com,1174.01,1174.010009765625
1771,16-01-2023,21-01-2023,01-02-2023,0,0,0,0,0,0,0,0,0,0,0,327,Florianópolis,,,
1772,13-12-2022,14-12-2022,18-12-2022,96,96,0,0,0,0,96,96,0,0,96,154,Florianópolis,,,
1773,05-01-2023,05-01-2023,06-01-2023,2620,2620,0,250,250,0,2870,2870,0,2870,0,369,Florianópolis,Airbnb.com,443.36,443.3599853515625
1774,24-01-2023,05-03-2023,13-03-2023,2522,2522,0,212,212,0,2734,2734,0,2734,0,376,Florianópolis,Airbnb.com,422.35,422.3500061035156
1775,08-12-2022,16-01-2023,23-01-2023,0,0,0,0,0,0,0,0,0,0,0,147,Florianópolis,,,
1776,11-12-2022,12-12-2022,22-12-2022,12783.4,12783.4,0,254,254,0,13037.4,13037.4,0,0,13037.4,148,Florianópolis,Anfitrioesdealuguel.com.br,1278.34,
1777,03-12-2022,30-12-2022,03-01-2023,115.57,115.57,0,0,0,0,115.57,115.57,0,0,115.57,150,Florianópolis,,,
1778,27-12-2022,27-12-2022,28-12-2022,2232,2232,0,174,174,0,2406,2406,0,2406,0,119,Florianópolis,Airbnb.com,371.68,371.6799926757812
1779,28-11-2022,30-01-2023,09-02-2023,3008.2,3008.2,0,159,159,0,3167.2,3167.2,0,3167.2,0,185,Florianópolis,Booking.com,,411.739990234375
1780,17-01-2023,10-02-2023,13-02-2023,208,208,0,0,0,0,208,208,0,0,208,358,Florianópolis,,,
1781,24-01-2023,27-01-2023,30-01-2023,0,0,0,0,0,0,0,0,0,0,0,389,Florianópolis,,,
1782,07-12-2022,25-12-2022,26-12-2022,2368,2368,0,332,332,0,2700,2700,0,0,2700,325,Florianópolis,,,
1783,21-12-2022,30-12-2022,03-01-2023,0,0,0,0,0,0,0,0,0,0,0,153,Florianópolis,,,
1784,22-12-2022,21-02-2023,26-02-2023,0,0,0,0,0,0,0,0,0,0,0,323,Florianópolis,,,
1785,08-01-2023,08-01-2023,09-01-2023,0,0,0,0,0,0,0,0,0,0,0,323,Florianópolis,Airbnb.com,0,
1786,20-12-2022,22-01-2023,23-01-2023,1679.05,1679.05,0,218,218,0,1897.05,1897.05,0,1897.05,0,342,Florianópolis,Booking.com,,246.6199951171875
1787,30-11-2022,17-12-2022,18-12-2022,602.3099999999999,602.3099999999999,0,186,186,0,788.3099999999999,788.3099999999999,0,788.3099999999999,0,176,Balneário Camboriú,Booking.com,,102.4800033569336
1788,19-01-2023,09-02-2023,15-02-2023,5836.25,5836.25,0,366,366,0,6202.25,6202.25,0,0,6202.25,117,Florianópolis,Anfitrioesdealuguel.com.br,583.625,
1789,02-12-2022,08-12-2022,11-12-2022,0,0,0,0,0,0,0,0,0,0,0,318,Florianópolis,,,
1790,13-01-2023,11-02-2023,14-02-2023,0,0,0,0,0,0,0,0,0,0,0,200,Balneário Camboriú,,,
1791,14-12-2022,30-12-2022,02-01-2023,0,0,0,0,0,0,0,0,0,0,0,382,Florianópolis,,,
1792,06-01-2023,22-02-2023,28-02-2023,0,0,0,0,0,0,0,0,0,0,0,225,Florianópolis,,,
1793,01-12-2022,05-12-2022,06-12-2022,5785.92,5785.92,0,235,235,0,6020.92,6020.92,0,6020.92,0,191,Florianópolis,Booking.com,,963.3499755859375
1794,11-01-2023,21-02-2023,27-02-2023,1091,1091,0,218,218,0,1309,1309,0,1309,0,306,Florianópolis,Airbnb.com,202.21,202.2100067138672
1795,14-01-2023,17-01-2023,20-01-2023,0,0,0,0,0,0,0,0,0,0,0,332,Florianópolis,,,
1796,21-01-2023,04-02-2023,05-02-2023,5873,5873,0,354,354,0,6227,6227,0,6227,0,290,Florianópolis,Airbnb.com,961.95,961.9500122070312
1797,04-01-2023,05-01-2023,08-01-2023,5130,5130,0,176,176,0,5306,5306,0,5306,0,338,Florianópolis,Airbnb.com,819.67,819.6699829101562
1798,22-12-2022,03-01-2023,04-01-2023,2032.05,2032.05,0,339,339,0,2371.05,2371.05,0,2371.05,0,353,Florianópolis,Booking.com,,308.239990234375
1799,02-12-2022,15-12-2022,18-12-2022,0,0,0,0,0,0,0,0,0,0,0,101,Florianópolis,,,
1800,15-12-2022,22-12-2022,25-12-2022,0,0,0,0,0,0,0,0,0,0,0,111,Florianópolis,,,
1801,20-01-2023,31-01-2023,01-02-2023,0,0,0,0,0,0,0,0,0,0,0,290,Florianópolis,,,
1802,29-12-2022,06-01-2023,09-01-2023,0,0,0,0,0,0,0,0,0,0,0,264,Florianópolis,,,
1803,22-01-2023,10-02-2023,11-02-2023,0,0,0,0,0,0,0,0,0,0,0,327,Florianópolis,,,
1804,26-12-2022,10-01-2023,13-01-2023,0,0,0,0,0,0,0,0,0,0,0,282,Florianópolis,,,
1805,17-01-2023,18-02-2023,26-02-2023,1116,1116,0,287,287,0,1403,1403,0,1403,0,265,Florianópolis,Airbnb.com,216.75,216.75
1806,07-01-2023,19-01-2023,22-01-2023,0,0,0,0,0,0,0,0,0,0,0,396,Florianópolis,,,
1807,29-11-2022,05-12-2022,06-12-2022,889,889,0,259,259,0,1148,1148,0,1148,0,296,Florianópolis,Airbnb.com,177.34,177.3399963378906
1808,24-01-2023,02-02-2023,07-02-2023,0,0,0,0,0,0,0,0,0,0,0,143,Florianópolis,,,
1809,01-01-2023,06-02-2023,13-02-2023,0,0,0,0,0,0,0,0,0,0,0,273,Florianópolis,,,
1810,05-01-2023,11-01-2023,25-01-2023,4578,4578,0,244,244,0,4822,4822,0,4822,0,226,Florianópolis,Airbnb.com,744.9,744.9000244140625
1811,15-01-2023,22-01-2023,23-01-2023,512,512,0,265,265,0,777,777,0,777,0,154,Florianópolis,Airbnb.com,120.03,120.0299987792969
1812,10-01-2023,26-01-2023,27-01-2023,253.5,253.5,0,0,0,0,253.5,253.5,0,215.47,0,293,Florianópolis,Airbnb.com,38.03,38.02999877929688
1813,17-12-2022,13-01-2023,18-01-2023,5408,5408,0,315,315,0,5723,5723,0,5723,0,245,Itapema,Booking.com,,743.989990234375
1814,23-01-2023,06-02-2023,07-02-2023,16309.18,16309.18,0,373,373,0,16682.18,16682.18,0,16682.18,0,268,Florianópolis,Booking.com,,2168.679931640625
1815,19-12-2022,07-01-2023,08-01-2023,776,776,0,176,176,0,952,952,0,952,0,134,Florianópolis,Airbnb.com,147.06,147.0599975585938
1816,07-01-2023,09-02-2023,11-02-2023,0,0,0,0,0,0,0,0,0,0,0,299,Balneário Camboriú,,,
1817,02-01-2023,03-01-2023,14-01-2023,13198,13198,0,251,251,0,13449,13449,0,13449,0,364,Florianópolis,Airbnb.com,2077.59,2077.590087890625
1818,19-01-2023,09-02-2023,14-02-2023,0,0,0,0,0,0,0,0,0,0,0,352,Florianópolis,,,
1819,08-01-2023,09-01-2023,13-01-2023,0,0,0,0,0,0,0,0,0,0,0,106,Florianópolis,,,
1820,05-01-2023,23-02-2023,28-02-2023,548.8,548.8,0,233,233,0,781.8,781.8,0,781.8,0,185,Florianópolis,Airbnb.com,120.77,120.7699966430664
1821,08-12-2022,13-12-2022,14-12-2022,5118,5118,0,371,371,0,5489,5489,0,5489,0,167,Florianópolis,Airbnb.com,847.9400000000001,847.9400024414062
1822,03-01-2023,22-02-2023,04-03-2023,1074.5,1074.5,0,15,15,0,1089.5,1089.5,0,0,1089.5,386,Bombinhas,,,
1823,09-12-2022,16-12-2022,23-12-2022,685,685,0,151,151,0,836,836,0,836,0,188,Florianópolis,Airbnb.com,129.149,129.1499938964844
1824,04-01-2023,01-02-2023,11-02-2023,500.24,500.24,0,213,213,0,713.24,713.24,0,713.24,0,297,Florianópolis,Booking.com,,92.72000122070312
1825,09-01-2023,22-01-2023,23-01-2023,0,0,0,279,279,0,279,279,0,0,279,111,Florianópolis,,,
1826,29-12-2022,20-01-2023,01-02-2023,5494,5494,0,679,679,0,6173,6173,0,6173,0,164,Florianópolis,Airbnb.com,953.6,953.5999755859375
1827,28-11-2022,22-12-2022,23-12-2022,0,0,0,0,0,0,0,0,0,0,0,145,Florianópolis,,,
1828,13-12-2022,20-12-2022,21-12-2022,0,0,0,0,0,0,0,0,0,0,0,336,Florianópolis,,,
1829,09-12-2022,08-12-2022,09-12-2022,0,0,0,491,491,0,491,491,0,0,491,341,Florianópolis,,,
1830,03-01-2023,05-01-2023,07-01-2023,0,0,0,0,0,0,0,0,0,0,0,170,Florianópolis,,,
1831,09-12-2022,20-02-2023,01-03-2023,4540,4540,0,252,252,0,4792,4792,0,4792,0,312,Florianópolis,Airbnb.com,740.28,740.280029296875
1832,29-12-2022,30-12-2022,02-01-2023,1373,1373,0,259,259,0,1632,1632,0,1632,0,234,Florianópolis,Airbnb.com,252.11,252.1100006103516
1833,28-11-2022,29-01-2023,10-02-2023,5792,5792,0,679,679,0,6471,6471,0,6471,0,237,Balneário Camboriú,Airbnb.com,999.64,999.6400146484375
1834,11-01-2023,05-02-2023,10-02-2023,8670.379999999999,8670.379999999999,0,322,322,0,8992.379999999999,8992.379999999999,0,8992.379999999999,0,270,Florianópolis,Booking.com,,1169.010009765625
1835,27-11-2022,15-01-2023,30-01-2023,6236,6236,0,279,279,0,6515,6515,0,6515,0,288,Camboriú,Airbnb.com,1006.46,1006.460021972656
1836,03-01-2023,14-02-2023,15-02-2023,1601,1601,0,187,187,0,1788,1788,0,1788,0,239,Florianópolis,Airbnb.com,276.21,276.2099914550781
1837,04-01-2023,17-02-2023,22-02-2023,1064,1064,0,141,141,0,1205,1205,0,1205,0,394,Florianópolis,Airbnb.com,186.15,186.1499938964844
1838,07-01-2023,20-02-2023,25-02-2023,724,724,0,176,176,0,900,900,0,900,0,279,Florianópolis,Airbnb.com,139.05,139.0500030517578
1839,11-01-2023,12-02-2023,13-02-2023,739,739,0,228,228,0,967,967,0,967,0,335,Florianópolis,Airbnb.com,149.38,149.3800048828125
1840,06-01-2023,16-01-2023,21-01-2023,13468,13468,0,308,308,0,13776,13776,0,13776,0,333,Itapema,Airbnb.com,2128.12,2128.1201171875
1841,19-01-2023,21-01-2023,24-01-2023,1482,1482,0,453,453,0,1935,1935,0,1935,0,146,Florianópolis,Airbnb.com,298.92,298.9200134277344
1842,30-11-2022,29-12-2022,01-01-2023,550.9400000000001,550.9400000000001,0,138,138,0,688.9400000000001,688.9400000000001,0,688.9400000000001,0,385,Florianópolis,Booking.com,,89.55999755859375
1843,02-01-2023,02-03-2023,09-03-2023,329,329,0,0,0,0,329,329,0,0,329,122,Florianópolis,,,
1844,08-01-2023,26-02-2023,27-02-2023,0,0,0,0,0,0,0,0,0,0,0,348,Florianópolis,,,
1845,11-01-2023,15-01-2023,16-01-2023,64.25,64.25,0,0,0,0,64.25,64.25,0,0,64.25,268,Florianópolis,,,
1846,03-12-2022,22-01-2023,27-01-2023,3915.6,3915.6,0,287,287,0,4202.6,4202.6,0,4636.6,0,157,Florianópolis,Airbnb.com,716.24,716.239990234375
1847,25-12-2022,10-01-2023,25-01-2023,2061,2061,0,172,172,0,2233,2233,0,2233,0,350,Florianópolis,Airbnb.com,344.95,344.9500122070312
1848,02-12-2022,08-01-2023,09-01-2023,0,0,0,0,0,0,0,0,0,0,0,334,Florianópolis,,,
1849,15-01-2023,24-01-2023,25-01-2023,0,0,0,0,0,0,0,0,0,0,0,335,Florianópolis,,,
1850,07-01-2023,17-02-2023,22-02-2023,1048,1048,0,187,187,0,1235,1235,0,1235,0,185,Florianópolis,Airbnb.com,190.78,190.7799987792969
1851,15-12-2022,17-12-2022,22-12-2022,0,0,0,0,0,0,0,0,0,0,0,146,Florianópolis,,,
1852,17-01-2023,15-03-2023,22-03-2023,2302,2302,0,244,244,0,2546,2546,0,2546,0,395,Florianópolis,Airbnb.com,393.31,393.3099975585938
1853,16-01-2023,01-04-2023,08-04-2023,0,0,0,0,0,0,0,0,0,0,0,114,Florianópolis,,,
1854,21-12-2022,08-01-2023,15-01-2023,0,0,0,0,0,0,0,0,0,0,0,310,Florianópolis,,,
1855,02-01-2023,05-01-2023,10-01-2023,1053.21,1053.21,0,193,193,0,1246.21,1246.21,0,1246.21,0,187,Florianópolis,Booking.com,,162.0099945068359
